time_s,ai_v,ai1_v,selected_signal_v,di,di0,di1,potentiometer,proximity,switch,limit_ok
2.0,-0.4095260814175463,,-0.4095260814175463,0,,,0.4795236959291227,0,0,True
2.01,-0.29235351144732297,,-0.29235351144732297,0,,,0.4853823244276339,0,0,True
2.02,0.4742271392026479,,0.4742271392026479,1,,,0.5237113569601324,1,0,True
2.03,0.6102343675496547,,0.6102343675496547,1,,,0.5305117183774828,1,0,True
2.04,1.1327680225079315,,1.1327680225079315,1,,,0.5566384011253966,1,0,True
2.05,1.4371694805411575,,1.4371694805411575,1,,,0.5718584740270579,1,0,True
2.06,1.2472077101171846,,1.2472077101171846,1,,,0.5623603855058592,1,0,True
2.07,1.5280724507694026,,1.5280724507694026,1,,,0.5764036225384701,1,0,True
2.08,2.294995937576715,,2.294995937576715,1,,,0.6147497968788358,1,0,True
2.09,2.2953801488844716,,2.2953801488844716,1,,,0.6147690074442236,1,0,True
2.1,2.2289968291240787,,2.2289968291240787,1,,,0.611449841456204,1,0,True
2.11,2.6772673232454727,,2.6772673232454727,1,,,0.6338633661622737,1,0,True
2.12,3.646501470178599,,3.646501470178599,1,,,0.6823250735089299,1,0,True
2.13,3.107726527772046,,3.107726527772046,1,,,0.6553863263886023,1,0,True
2.14,3.2640030361547927,,3.2640030361547927,1,,,0.6632001518077397,1,0,True
2.15,3.9500956342235116,,3.9500956342235116,1,,,0.6975047817111756,1,0,True
2.16,4.731954712564048,,4.731954712564048,1,,,0.7365977356282023,1,0,False
2.17,4.7542438801482785,,4.7542438801482785,1,,,0.737712194007414,1,0,False
2.18,4.616219611287144,,4.616219611287144,1,,,0.7308109805643571,1,0,False
2.19,4.978387241839168,,4.978387241839168,1,,,0.7489193620919584,1,0,False
2.2,4.907745692156155,,4.907745692156155,1,,,0.7453872846078078,1,0,False
2.21,5.864948469913544,,5.864948469913544,1,,,0.7932474234956771,1,0,False
2.22,6.054026316465238,,6.054026316465238,1,,,0.802701315823262,1,0,False
2.23,5.741705683628244,,5.741705683628244,1,,,0.7870852841814122,1,0,False
2.24,6.7514915880580455,,6.7514915880580455,1,,,0.8375745794029023,1,0,False
2.25,6.200865339971911,,6.200865339971911,1,,,0.8100432669985956,1,0,False
2.26,6.236132891553403,,6.236132891553403,1,,,0.8118066445776702,1,0,False
2.27,6.78095576410156,,6.78095576410156,1,,,0.839047788205078,1,0,False
2.28,6.805165912379699,,6.805165912379699,1,,,0.840258295618985,1,0,False
2.29,6.695314840132176,,6.695314840132176,1,,,0.8347657420066088,1,0,False
2.3,7.381162771444082,,7.381162771444082,1,,,0.869058138572204,1,0,False
2.31,7.809132284448339,,7.809132284448339,1,,,0.890456614222417,1,0,False
2.32,7.586266915164607,,7.586266915164607,1,,,0.8793133457582304,1,0,False
2.33,7.7934964182181945,,7.7934964182181945,1,,,0.8896748209109097,1,0,False
2.34,8.180030268904899,,8.180030268904899,1,,,0.909001513445245,1,0,False
2.35,8.556310453590475,,8.556310453590475,1,,,0.9278155226795238,1,0,False
2.36,8.408340413749809,,8.408340413749809,1,,,0.9204170206874904,1,0,False
2.37,8.16987368747704,,8.16987368747704,1,,,0.908493684373852,1,0,False
2.38,7.872363855258389,,7.872363855258389,1,,,0.8936181927629194,1,0,False
2.39,8.704704891192048,,8.704704891192048,1,,,0.9352352445596024,1,0,False
2.4,8.301966798692636,,8.301966798692636,1,,,0.9150983399346317,1,0,False
2.41,8.309454017475177,,8.309454017475177,1,,,0.9154727008737588,1,0,False
2.42,8.456900490857686,,8.456900490857686,1,,,0.9228450245428842,1,0,False
2.43,8.624182000270572,,8.624182000270572,1,,,0.9312091000135286,1,0,False
2.44,8.812243855485383,,8.812243855485383,1,,,0.9406121927742692,1,0,False
2.45,9.346746808949861,,9.346746808949861,1,,,0.967337340447493,1,0,False
2.46,9.08868817661802,,9.08868817661802,1,,,0.954434408830901,1,0,False
2.47,8.937031447413116,,8.937031447413116,1,,,0.9468515723706558,1,0,False
2.48,8.82632834039389,,8.82632834039389,1,,,0.9413164170196945,1,0,False
2.49,8.792638725946807,,8.792638725946807,1,,,0.9396319362973404,1,0,False
2.5,8.874799084510123,,8.874799084510123,1,,,0.9437399542255062,1,0,False
2.51,9.229971649129334,,9.229971649129334,1,,,0.9614985824564666,1,0,False
2.52,8.975429669005894,,8.975429669005894,1,,,0.9487714834502947,1,0,False
