time_s,ai_v,ai1_v,selected_signal_v,di,di0,di1,potentiometer,proximity,switch,limit_ok
10.5,9.031932723205879,,9.031932723205879,1,,,0.9515966361602939,1,0,False
10.51,8.884113235278594,,8.884113235278594,1,,,0.9442056617639297,1,0,False
10.52,8.437356997695527,,8.437356997695527,1,,,0.9218678498847763,1,0,False
10.53,9.521050182164174,,9.521050182164174,1,,,0.9760525091082087,1,0,False
10.54,8.332859208751248,,8.332859208751248,1,,,0.9166429604375624,1,0,False
10.55,8.441581062094794,,8.441581062094794,1,,,0.9220790531047397,1,0,False
10.56,8.514975493808722,,8.514975493808722,1,,,0.925748774690436,1,0,False
10.57,8.815228414855477,,8.815228414855477,1,,,0.9407614207427738,1,0,False
10.58,8.82144411536966,,8.82144411536966,1,,,0.9410722057684829,1,0,False
10.59,8.857297721612213,,8.857297721612213,1,,,0.9428648860806106,1,0,False
10.6,9.081392882915514,,9.081392882915514,1,,,0.9540696441457758,1,0,False
10.61,8.392169929220257,,8.392169929220257,1,,,0.919608496461013,1,0,False
10.62,8.292343613607608,,8.292343613607608,1,,,0.9146171806803803,1,0,False
10.63,8.121651263557524,,8.121651263557524,1,,,0.9060825631778762,1,0,False
10.64,7.58918720063494,,7.58918720063494,1,,,0.879459360031747,1,0,False
10.65,7.961256814859689,,7.961256814859689,1,,,0.8980628407429844,1,0,False
10.66,8.435053838761815,,8.435053838761815,1,,,0.9217526919380908,1,0,False
10.67,8.2031235873592,,8.2031235873592,1,,,0.91015617936796,1,0,False
10.68,7.063391038289167,,7.063391038289167,1,,,0.8531695519144584,1,0,False
10.69,7.893243080260003,,7.893243080260003,1,,,0.8946621540130002,1,0,False
10.7,7.399518449577496,,7.399518449577496,1,,,0.8699759224788748,1,0,False
10.71,7.668572979245047,,7.668572979245047,1,,,0.8834286489622525,1,0,False
10.72,6.713667706831705,,6.713667706831705,1,,,0.8356833853415854,1,0,False
10.73,6.902725869764471,,6.902725869764471,1,,,0.8451362934882235,1,0,False
10.74,6.329364875169697,,6.329364875169697,1,,,0.8164682437584847,1,0,False
10.75,5.907297518652756,,5.907297518652756,1,,,0.7953648759326378,1,0,False
10.76,6.108194160590826,,6.108194160590826,1,,,0.8054097080295414,1,0,False
10.77,5.431103252616812,,5.431103252616812,1,,,0.7715551626308406,1,0,False
10.78,6.230304823504342,,6.230304823504342,1,,,0.811515241175217,1,0,False
10.79,5.806836419826082,,5.806836419826082,1,,,0.7903418209913041,1,0,False
10.8,5.3333823106327305,,5.3333823106327305,1,,,0.7666691155316365,1,0,False
10.81,4.6511286056542565,,4.6511286056542565,1,,,0.7325564302827129,1,0,False
10.82,4.79514765098276,,4.79514765098276,1,,,0.7397573825491379,1,0,False
10.83,4.573242346037039,,4.573242346037039,1,,,0.7286621173018519,1,0,False
10.84,4.218549344514636,,4.218549344514636,1,,,0.7109274672257317,1,0,False
10.85,4.601054388533717,,4.601054388533717,1,,,0.7300527194266858,1,0,False
10.86,3.8522419927962677,,3.8522419927962677,1,,,0.6926120996398134,1,0,True
10.87,3.1293163895050977,,3.1293163895050977,1,,,0.6564658194752548,1,0,True
10.88,3.2297338249544865,,3.2297338249544865,1,,,0.6614866912477243,1,0,True
10.89,3.0885987182647043,,3.0885987182647043,1,,,0.6544299359132352,1,0,True
10.9,2.9631897187429477,,2.9631897187429477,1,,,0.6481594859371473,1,0,True
10.91,2.240768655387661,,2.240768655387661,1,,,0.6120384327693831,1,0,True
10.92,2.20830674884051,,2.20830674884051,1,,,0.6104153374420255,1,0,True
10.93,2.0248411854487944,,2.0248411854487944,1,,,0.6012420592724397,1,0,True
10.94,1.8583097854224455,,1.8583097854224455,1,,,0.5929154892711223,1,0,True
10.95,1.8793349879367751,,1.8793349879367751,1,,,0.5939667493968388,1,0,True
10.96,0.8247438945680068,,0.8247438945680068,1,,,0.5412371947284004,1,0,True
10.97,1.2433680231245146,,1.2433680231245146,1,,,0.5621684011562257,1,0,True
10.98,0.5821466645274824,,0.5821466645274824,1,,,0.529107333226374,1,0,True
10.99,0.01581843520190146,,0.01581843520190146,1,,,0.500790921760095,1,0,True
11.0,0.30806885007809226,,0.30806885007809226,1,,,0.5154034425039046,1,1,True
11.01,-0.6836723897990281,,-0.6836723897990281,1,,,0.4658163805100486,0,1,True
11.02,-0.40018406497993875,,-0.40018406497993875,1,,,0.47999079675100303,0,1,True
11.03,-0.2929202666104802,,-0.2929202666104802,1,,,0.485353986669476,0,1,True
11.04,-0.6633089648376244,,-0.6633089648376244,1,,,0.46683455175811883,0,1,True
11.05,-1.914283024627081,,-1.914283024627081,1,,,0.40428584876864593,0,1,True
11.06,-1.1015399103156391,,-1.1015399103156391,1,,,0.44492300448421807,0,1,True
11.07,-1.8669304123247221,,-1.8669304123247221,1,,,0.4066534793837639,0,1,True
11.08,-1.8348806522708916,,-1.8348806522708916,1,,,0.4082559673864554,0,1,True
11.09,-2.345367838525925,,-2.345367838525925,1,,,0.3827316080737037,0,1,True
11.1,-3.336598198823016,,-3.336598198823016,1,,,0.33317009005884923,0,1,True
11.11,-2.7279968652449766,,-2.7279968652449766,1,,,0.36360015673775115,0,1,True
11.12,-2.7243081451778455,,-2.7243081451778455,1,,,0.36378459274110775,0,1,True
11.13,-3.4696455265423993,,-3.4696455265423993,1,,,0.32651772367288007,0,1,True
11.14,-4.24670179412434,,-4.24670179412434,1,,,0.287664910293783,0,1,False
11.15,-3.615318121819073,,-3.615318121819073,1,,,0.3192340939090464,0,1,True
11.16,-3.922707714376395,,-3.922707714376395,1,,,0.3038646142811802,0,1,True
11.17,-4.5919681018824114,,-4.5919681018824114,1,,,0.27040159490587945,0,1,False
11.18,-5.320907614897771,,-5.320907614897771,1,,,0.23395461925511146,0,1,False
11.19,-5.105810327454871,,-5.105810327454871,1,,,0.24470948362725645,0,1,False
11.2,-4.911661626522662,,-4.911661626522662,1,,,0.2544169186738669,0,1,False
11.21,-5.34466696718343,,-5.34466696718343,1,,,0.2327666516408285,0,1,False
11.22,-6.245069878943907,,-6.245069878943907,1,,,0.18774650605280466,0,1,False
11.23,-6.199019951758007,,-6.199019951758007,1,,,0.19004900241209963,0,1,False
11.24,-5.951894917285186,,-5.951894917285186,1,,,0.2024052541357407,0,1,False
11.25,-6.420645884383913,,-6.420645884383913,1,,,0.17896770578080434,0,1,False
11.26,-6.82984239747939,,-6.82984239747939,1,,,0.1585078801260305,0,1,False
11.27,-7.15950544487442,,-7.15950544487442,1,,,0.142024727756279,0,1,False
11.28,-7.145640108944372,,-7.145640108944372,1,,,0.1427179945527814,0,1,False
11.29,-7.229527133532834,,-7.229527133532834,1,,,0.13852364332335831,0,1,False
11.3,-7.786846693752219,,-7.786846693752219,1,,,0.11065766531238905,0,1,False
11.31,-6.8962442672451925,,-6.8962442672451925,1,,,0.15518778663774038,0,1,False
11.32,-7.350948967624578,,-7.350948967624578,1,,,0.13245255161877112,0,1,False
11.33,-8.033782340286818,,-8.033782340286818,1,,,0.09831088298565911,0,1,False
11.34,-7.410845330673377,,-7.410845330673377,1,,,0.12945773346633116,0,1,False
11.35,-8.4093339958184,,-8.4093339958184,1,,,0.07953330020907998,0,1,False
11.36,-8.610917265331365,,-8.610917265331365,1,,,0.06945413673343177,0,1,False
11.37,-8.054647743843688,,-8.054647743843688,1,,,0.0972676128078156,0,1,False
11.38,-8.17910984663177,,-8.17910984663177,1,,,0.09104450766841152,0,1,False
11.39,-9.02509482539508,,-9.02509482539508,1,,,0.04874525873024602,0,1,False
11.4,-8.829466907441944,,-8.829466907441944,1,,,0.05852665462790281,0,1,False
11.41,-8.453245744939695,,-8.453245744939695,1,,,0.07733771275301526,0,1,False
11.42,-8.668963805384884,,-8.668963805384884,1,,,0.0665518097307558,0,1,False
11.43,-8.523335778841682,,-8.523335778841682,1,,,0.07383321105791589,0,1,False
11.44,-8.793212437327412,,-8.793212437327412,1,,,0.0603393781336294,0,1,False
11.45,-8.401162528913998,,-8.401162528913998,1,,,0.07994187355430009,0,1,False
11.46,-9.494900181863207,,-9.494900181863207,1,,,0.02525499090683967,0,1,False
11.47,-8.510543530302506,,-8.510543530302506,1,,,0.07447282348487469,0,1,False
11.48,-9.321694831367468,,-9.321694831367468,1,,,0.03391525843162659,0,1,False
11.49,-9.48826553591398,,-9.48826553591398,1,,,0.025586723204301,0,1,False
11.5,-9.012305013912483,,-9.012305013912483,1,,,0.04938474930437584,0,1,False
11.51,-9.36073319117056,,-9.36073319117056,1,,,0.031963340441472,0,1,False
11.52,-8.404305819288158,,-8.404305819288158,1,,,0.0797847090355921,0,1,False
11.53,-8.39258253861525,,-8.39258253861525,1,,,0.08037087306923754,0,1,False
11.54,-9.483689132144887,,-9.483689132144887,1,,,0.025815543392755647,0,1,False
11.55,-8.800806544640132,,-8.800806544640132,1,,,0.05995967276799341,0,1,False
11.56,-9.08479831561342,,-9.08479831561342,1,,,0.04576008421932896,0,1,False
11.57,-9.103410400954635,,-9.103410400954635,1,,,0.04482947995226825,0,1,False
11.58,-8.878968146988285,,-8.878968146988285,1,,,0.05605159265058575,0,1,False
11.59,-8.069012047443012,,-8.069012047443012,1,,,0.09654939762784939,0,1,False
11.6,-8.022735963272462,,-8.022735963272462,1,,,0.09886320183637691,0,1,False
11.61,-8.278872487425902,,-8.278872487425902,1,,,0.0860563756287049,0,1,False
11.62,-8.604484141830486,,-8.604484141830486,1,,,0.06977579290847569,0,1,False
11.63,-7.733059470436966,,-7.733059470436966,1,,,0.11334702647815172,0,1,False
11.64,-7.933436120821128,,-7.933436120821128,1,,,0.10332819395894362,0,1,False
11.65,-7.817874282184611,,-7.817874282184611,1,,,0.10910628589076947,0,1,False
11.66,-7.416687745893959,,-7.416687745893959,1,,,0.12916561270530208,0,1,False
11.67,-8.29980863276301,,-8.29980863276301,1,,,0.08500956836184947,0,1,False
11.68,-7.206601445720722,,-7.206601445720722,1,,,0.13966992771396392,0,1,False
11.69,-7.352613164108629,,-7.352613164108629,1,,,0.13236934179456855,0,1,False
11.7,-7.7511627850239275,,-7.7511627850239275,1,,,0.11244186074880362,0,1,False
11.71,-7.011199295784705,,-7.011199295784705,1,,,0.14944003521076477,0,1,False
11.72,-7.462779761216998,,-7.462779761216998,1,,,0.1268610119391501,0,1,False
11.73,-7.2708117215717865,,-7.2708117215717865,1,,,0.13645941392141067,0,1,False
11.74,-6.949535669649515,,-6.949535669649515,1,,,0.15252321651752423,0,1,False
11.75,-6.052316577860022,,-6.052316577860022,1,,,0.19738417110699888,0,1,False
11.76,-5.640417862603876,,-5.640417862603876,1,,,0.2179791068698062,0,1,False
11.77,-5.522985982504697,,-5.522985982504697,1,,,0.22385070087476514,0,1,False
11.78,-5.589432720440165,,-5.589432720440165,1,,,0.22052836397799175,0,1,False
11.79,-5.714757606585013,,-5.714757606585013,1,,,0.21426211967074935,0,1,False
11.8,-4.916061493862132,,-4.916061493862132,1,,,0.2541969253068934,0,1,False
11.81,-5.199427237829653,,-5.199427237829653,1,,,0.24002863810851735,0,1,False
11.82,-5.112983550917065,,-5.112983550917065,1,,,0.24435082245414677,0,1,False
11.83,-4.328488447994618,,-4.328488447994618,1,,,0.2835755776002691,0,1,False
11.84,-4.490422939708516,,-4.490422939708516,1,,,0.2754788530145742,0,1,False
11.85,-3.9642138116826517,,-3.9642138116826517,1,,,0.3017893094158674,0,1,True
11.86,-3.6200244090553673,,-3.6200244090553673,1,,,0.31899877954723166,0,1,True
11.87,-3.027742585502793,,-3.027742585502793,1,,,0.34861287072486036,0,1,True
11.88,-2.9776413966485094,,-2.9776413966485094,1,,,0.35111793016757453,0,1,True
11.89,-3.325991493384642,,-3.325991493384642,1,,,0.33370042533076794,0,1,True
11.9,-2.2233225523480935,,-2.2233225523480935,1,,,0.3888338723825953,0,1,True
11.91,-2.3844333862512177,,-2.3844333862512177,1,,,0.38077833068743916,0,1,True
11.92,-2.2295929655882496,,-2.2295929655882496,1,,,0.3885203517205875,0,1,True
11.93,-1.9264107861074353,,-1.9264107861074353,1,,,0.40367946069462823,0,1,True
11.94,-2.003872018873322,,-2.003872018873322,1,,,0.3998063990563339,0,1,True
11.95,-0.8416205619344731,,-0.8416205619344731,1,,,0.45791897190327635,0,1,True
11.96,-0.6130137811947719,,-0.6130137811947719,1,,,0.46934931094026144,0,1,True
11.97,-0.704756404855481,,-0.704756404855481,1,,,0.464762179757226,0,1,True
11.98,-1.0853533652997334,,-1.0853533652997334,1,,,0.44573233173501337,0,1,True
11.99,-0.6570714715611974,,-0.6570714715611974,1,,,0.46714642642194015,0,1,True
12.0,-0.10705671708257337,,-0.10705671708257337,0,,,0.49464716414587134,0,0,True
12.01,0.5646578811621783,,0.5646578811621783,1,,,0.5282328940581089,1,0,True
12.02,0.5696848589636047,,0.5696848589636047,1,,,0.5284842429481802,1,0,True
12.03,1.001011036113029,,1.001011036113029,1,,,0.5500505518056514,1,0,True
12.04,0.5741297229234998,,0.5741297229234998,1,,,0.528706486146175,1,0,True
12.05,1.7177953952564384,,1.7177953952564384,1,,,0.5858897697628219,1,0,True
12.06,1.6394169907774176,,1.6394169907774176,1,,,0.5819708495388709,1,0,True
12.07,2.347934068786374,,2.347934068786374,1,,,0.6173967034393187,1,0,True
12.08,2.7840332305553663,,2.7840332305553663,1,,,0.6392016615277683,1,0,True
12.09,2.4598618701724866,,2.4598618701724866,1,,,0.6229930935086243,1,0,True
12.1,3.1439068530440037,,3.1439068530440037,1,,,0.6571953426522003,1,0,True
12.11,3.474258702976807,,3.474258702976807,1,,,0.6737129351488403,1,0,True
12.12,3.612158919773629,,3.612158919773629,1,,,0.6806079459886815,1,0,True
12.13,3.6320942571332537,,3.6320942571332537,1,,,0.6816047128566627,1,0,True
12.14,3.3859159966034706,,3.3859159966034706,1,,,0.6692957998301735,1,0,True
12.15,4.529695745869021,,4.529695745869021,1,,,0.726484787293451,1,0,False
12.16,4.135930071197703,,4.135930071197703,1,,,0.7067965035598851,1,0,False
12.17,4.176587231992,,4.176587231992,1,,,0.7088293615996,1,0,False
12.18,4.457459150004394,,4.457459150004394,1,,,0.7228729575002196,1,0,False
12.19,4.7372102504351,,4.7372102504351,1,,,0.7368605125217551,1,0,False
12.2,5.580702517627159,,5.580702517627159,1,,,0.7790351258813579,1,0,False
12.21,5.610867683245864,,5.610867683245864,1,,,0.7805433841622932,1,0,False
12.22,5.543634908165345,,5.543634908165345,1,,,0.7771817454082672,1,0,False
12.23,6.066365452071595,,6.066365452071595,1,,,0.8033182726035797,1,0,False
12.24,6.372626443979164,,6.372626443979164,1,,,0.8186313221989583,1,0,False
12.25,6.887784766705699,,6.887784766705699,1,,,0.844389238335285,1,0,False
12.26,6.021870472106246,,6.021870472106246,1,,,0.8010935236053124,1,0,False
12.27,6.512546310595318,,6.512546310595318,1,,,0.825627315529766,1,0,False
12.28,6.565189590927489,,6.565189590927489,1,,,0.8282594795463745,1,0,False
12.29,6.942530768226088,,6.942530768226088,1,,,0.8471265384113045,1,0,False
12.3,7.7236686748247605,,7.7236686748247605,1,,,0.8861834337412381,1,0,False
12.31,7.142660605520118,,7.142660605520118,1,,,0.8571330302760058,1,0,False
12.32,7.414833704840685,,7.414833704840685,1,,,0.8707416852420342,1,0,False
12.33,7.334242216925572,,7.334242216925572,1,,,0.8667121108462787,1,0,False
12.34,8.190288419335113,,8.190288419335113,1,,,0.9095144209667556,1,0,False
12.35,8.469581082459907,,8.469581082459907,1,,,0.9234790541229954,1,0,False
12.36,7.838269494805998,,7.838269494805998,1,,,0.8919134747402999,1,0,False
12.37,8.656359576652987,,8.656359576652987,1,,,0.9328179788326494,1,0,False
12.38,8.898070343175878,,8.898070343175878,1,,,0.9449035171587938,1,0,False
12.39,8.392411806640784,,8.392411806640784,1,,,0.9196205903320391,1,0,False
12.4,8.983799035573622,,8.983799035573622,1,,,0.949189951778681,1,0,False
12.41,8.936433878942744,,8.936433878942744,1,,,0.9468216939471372,1,0,False
12.42,9.00717745796446,,9.00717745796446,1,,,0.950358872898223,1,0,False
12.43,8.615418739239528,,8.615418739239528,1,,,0.9307709369619765,1,0,False
12.44,9.283656331416923,,9.283656331416923,1,,,0.964182816570846,1,0,False
12.45,9.428547850561388,,9.428547850561388,1,,,0.9714273925280693,1,0,False
12.46,8.544892595992811,,8.544892595992811,1,,,0.9272446297996406,1,0,False
12.47,8.634825779629184,,8.634825779629184,1,,,0.9317412889814591,1,0,False
12.48,8.534024170768102,,8.534024170768102,1,,,0.9267012085384051,1,0,False
12.49,9.523440963689229,,9.523440963689229,1,,,0.9761720481844615,1,0,False
12.5,8.994244060547842,,8.994244060547842,1,,,0.9497122030273921,1,0,False
12.51,9.016785662145141,,9.016785662145141,1,,,0.950839283107257,1,0,False
12.52,8.454959110827177,,8.454959110827177,1,,,0.9227479555413588,1,0,False
12.53,9.539080486186963,,9.539080486186963,1,,,0.9769540243093481,1,0,False
12.54,9.051252779753318,,9.051252779753318,1,,,0.952562638987666,1,0,False
12.55,9.481169706794441,,9.481169706794441,1,,,0.974058485339722,1,0,False
12.56,8.5893742140602,,8.5893742140602,1,,,0.92946871070301,1,0,False
12.57,8.77794368883276,,8.77794368883276,1,,,0.938897184441638,1,0,False
12.58,8.453725140765282,,8.453725140765282,1,,,0.9226862570382641,1,0,False
12.59,9.196504748851494,,9.196504748851494,1,,,0.9598252374425748,1,0,False
12.6,8.845831344475503,,8.845831344475503,1,,,0.9422915672237752,1,0,False
12.61,8.991184740136168,,8.991184740136168,1,,,0.9495592370068084,1,0,False
12.62,8.935056753875736,,8.935056753875736,1,,,0.9467528376937867,1,0,False
12.63,8.585707788839569,,8.585707788839569,1,,,0.9292853894419786,1,0,False
12.64,7.555791521993431,,7.555791521993431,1,,,0.8777895760996716,1,0,False
12.65,8.087706655001174,,8.087706655001174,1,,,0.9043853327500587,1,0,False
12.66,7.455543246101131,,7.455543246101131,1,,,0.8727771623050564,1,0,False
12.67,7.95430059437109,,7.95430059437109,1,,,0.8977150297185545,1,0,False
12.68,7.531544773521755,,7.531544773521755,1,,,0.8765772386760877,1,0,False
12.69,7.487647773377642,,7.487647773377642,1,,,0.8743823886688821,1,0,False
12.7,7.8173577950881805,,7.8173577950881805,1,,,0.8908678897544091,1,0,False
12.71,6.941452029417069,,6.941452029417069,1,,,0.8470726014708534,1,0,False
12.72,7.018201932207915,,7.018201932207915,1,,,0.8509100966103957,1,0,False
12.73,7.247454441019352,,7.247454441019352,1,,,0.8623727220509675,1,0,False
12.74,6.1422797288246604,,6.1422797288246604,1,,,0.8071139864412331,1,0,False
12.75,5.9921012074255335,,5.9921012074255335,1,,,0.7996050603712768,1,0,False
12.76,6.605459294225697,,6.605459294225697,1,,,0.8302729647112848,1,0,False
12.77,5.720200388992756,,5.720200388992756,1,,,0.7860100194496378,1,0,False
12.78,6.054677351362923,,6.054677351362923,1,,,0.8027338675681461,1,0,False
12.79,5.346176878190391,,5.346176878190391,1,,,0.7673088439095196,1,0,False
12.8,5.1188445364454545,,5.1188445364454545,1,,,0.7559422268222727,1,0,False
12.81,5.506822406883485,,5.506822406883485,1,,,0.7753411203441742,1,0,False
12.82,4.792419356071754,,4.792419356071754,1,,,0.7396209678035877,1,0,False
12.83,4.5396172704225926,,4.5396172704225926,1,,,0.7269808635211297,1,0,False
12.84,3.861109336987202,,3.861109336987202,1,,,0.69305546684936,1,0,True
12.85,3.6956927739218703,,3.6956927739218703,1,,,0.6847846386960935,1,0,True
12.86,4.243756389451346,,4.243756389451346,1,,,0.7121878194725673,1,0,False
12.87,3.607090745170838,,3.607090745170838,1,,,0.6803545372585419,1,0,True
12.88,3.284664447004758,,3.284664447004758,1,,,0.6642332223502379,1,0,True
12.89,2.881323021045967,,2.881323021045967,1,,,0.6440661510522984,1,0,True
12.9,3.006015105523791,,3.006015105523791,1,,,0.6503007552761895,1,0,True
12.91,2.2118684031231943,,2.2118684031231943,1,,,0.6105934201561597,1,0,True
12.92,2.158582656693959,,2.158582656693959,1,,,0.607929132834698,1,0,True
12.93,1.943412934013961,,1.943412934013961,1,,,0.5971706467006981,1,0,True
12.94,2.03183575756408,,2.03183575756408,1,,,0.601591787878204,1,0,True
12.95,1.3952059181438177,,1.3952059181438177,1,,,0.5697602959071909,1,0,True
12.96,1.3446477757306252,,1.3446477757306252,1,,,0.5672323887865313,1,0,True
12.97,0.4449970299660414,,0.4449970299660414,1,,,0.522249851498302,1,0,True
12.98,0.2890437042601794,,0.2890437042601794,1,,,0.514452185213009,1,0,True
12.99,0.15078968130503556,,0.15078968130503556,1,,,0.5075394840652517,1,0,True
13.0,0.5570116910943217,,0.5570116910943217,1,,,0.5278505845547161,1,1,True
13.01,-0.8587800600672764,,-0.8587800600672764,1,,,0.45706099699663616,0,1,True
13.02,-0.07093599697897823,,-0.07093599697897823,1,,,0.4964532001510511,0,1,True
13.03,-0.7394484065842902,,-0.7394484065842902,1,,,0.46302757967078545,0,1,True
13.04,-1.7273331775245224,,-1.7273331775245224,1,,,0.41363334112377387,0,1,True
13.05,-1.2670051124348514,,-1.2670051124348514,1,,,0.43664974437825743,0,1,True
13.06,-1.655407891744212,,-1.655407891744212,1,,,0.4172296054127894,0,1,True
13.07,-2.346545699133667,,-2.346545699133667,1,,,0.3826727150433166,0,1,True
13.08,-1.9950606933518782,,-1.9950606933518782,1,,,0.4002469653324061,0,1,True
13.09,-1.9800259678251617,,-1.9800259678251617,1,,,0.4009987016087419,0,1,True
13.1,-3.242397229004747,,-3.242397229004747,1,,,0.3378801385497626,0,1,True
13.11,-3.648010746637798,,-3.648010746637798,1,,,0.3175994626681101,0,1,True
13.12,-3.0451898519709113,,-3.0451898519709113,1,,,0.34774050740145446,0,1,True
13.13,-2.992603426013768,,-2.992603426013768,1,,,0.3503698286993116,0,1,True
13.14,-4.302012617190935,,-4.302012617190935,1,,,0.2848993691404532,0,1,False
13.15,-4.033473995908808,,-4.033473995908808,1,,,0.29832630020455964,0,1,False
13.16,-4.4177159594195095,,-4.4177159594195095,1,,,0.27911420202902454,0,1,False
